10,10785,1028.38,1278.07,18.70,34.05,1,-1,-1,-1
10,10786,1037.80,653.67,17.10,4.69,1,-1,-1,-1
10,10787,981.39,802.05,3.95,4.67,1,-1,-1,-1
10,10788,952.30,658.71,12.09,8.34,1,-1,-1,-1
10,10789,906.56,761.32,18.43,40.25,1,-1,-1,-1
10,10790,963.41,957.00,19.94,49.06,1,-1,-1,-1
10,10791,940.95,925.73,3.75,3.21,1,-1,-1,-1
10,10792,706.22,926.46,3.53,7.96,1,-1,-1,-1
10,10793,678.32,1066.00,4.61,18.22,1,-1,-1,-1
10,10794,809.32,1040.73,11.66,41.51,1,-1,-1,-1
10,10795,925.82,1142.17,17.77,20.57,1,-1,-1,-1
10,10796,941.92,1177.52,1.05,5.22,1,-1,-1,-1
10,10797,813.25,1569.03,7.17,2.29,1,-1,-1,-1
10,10798,901.14,1349.44,20.07,34.92,1,-1,-1,-1
10,10799,692.48,961.93,1.13,2.08,1,-1,-1,-1
11,10785,1025.74,1284.84,23.08,42.14,1,-1,-1,-1
11,10789,905.57,771.93,18.58,40.53,1,-1,-1,-1
11,10790,963.26,965.26,20.24,49.87,1,-1,-1,-1
11,10794,810.00,1028.53,11.53,41.09,1,-1,-1,-1
11,10795,927.79,1155.16,13.00,14.93,1,-1,-1,-1
11,10798,899.91,1363.00,23.91,41.75,1,-1,-1,-1
11,10800,1015.48,1422.11,11.63,6.39,1,-1,-1,-1
11,10801,1040.89,664.95,13.02,2.65,1,-1,-1,-1
11,10802,979.98,812.45,6.15,6.96,1,-1,-1,-1
11,10803,951.72,671.55,12.51,10.26,1,-1,-1,-1
11,10804,839.69,674.05,1.51,10.07,1,-1,-1,-1
11,10805,955.46,930.04,1.29,1.94,1,-1,-1,-1
11,10806,930.56,927.06,1.75,1.59,1,-1,-1,-1
11,10807,941.55,1191.63,1.43,4.27,1,-1,-1,-1
11,10808,815.20,1261.58,1.00,1.00,1,-1,-1,-1
12,10785,1025.01,1291.61,23.40,42.92,1,-1,-1,-1
12,10789,904.55,782.97,19.36,42.25,1,-1,-1,-1
12,10790,962.39,974.99,20.04,49.43,1,-1,-1,-1
12,10794,815.39,1040.54,4.96,17.62,1,-1,-1,-1
12,10798,901.26,1376.62,23.18,40.68,1,-1,-1,-1
12,10809,1013.24,1432.38,14.55,5.46,1,-1,-1,-1
12,10810,1036.13,675.54,16.97,4.71,1,-1,-1,-1
12,10811,979.00,822.13,8.16,10.33,1,-1,-1,-1
12,10812,950.38,694.54,4.37,1.79,1,-1,-1,-1
12,10813,806.89,1230.38,11.81,29.51,1,-1,-1,-1
12,10814,941.59,1206.82,1.28,5.52,1,-1,-1,-1
12,10796,933.65,1172.77,3.13,13.70,1,-1,-1,-1
13,10785,1024.41,1299.60,23.35,43.11,1,-1,-1,-1
13,10789,904.68,797.04,19.12,41.84,1,-1,-1,-1
13,10790,962.23,985.83,19.58,48.38,1,-1,-1,-1
13,10798,902.87,1393.32,21.78,38.37,1,-1,-1,-1
13,10811,978.57,829.94,9.44,11.90,1,-1,-1,-1
13,10813,810.67,1219.16,7.19,17.88,1,-1,-1,-1
13,10815,1013.76,1446.65,13.42,1.87,1,-1,-1,-1
13,10816,1035.18,687.15,16.65,4.15,1,-1,-1,-1
13,10817,944.14,705.72,15.90,4.50,1,-1,-1,-1
13,10818,912.26,951.81,4.67,13.17,1,-1,-1,-1
13,10819,785.99,1526.81,1.75,21.06,1,-1,-1,-1
13,10820,939.75,1216.45,2.80,12.49,1,-1,-1,-1
13,10821,816.84,1250.88,1.00,1.00,1,-1,-1,-1
13,10807,933.13,1187.93,6.53,18.96,1,-1,-1,-1
14,10785,1024.52,1307.56,23.08,43.09,1,-1,-1,-1
14,10789,904.18,810.54,19.14,42.07,1,-1,-1,-1
14,10790,963.75,996.35,19.17,47.90,1,-1,-1,-1
14,10798,908.88,1410.34,9.50,13.28,1,-1,-1,-1
14,10811,978.18,838.55,9.96,12.48,1,-1,-1,-1
14,10819,786.63,1527.54,1.05,12.58,1,-1,-1,-1
14,10820,935.70,1212.13,1.83,6.97,1,-1,-1,-1
14,10822,1032.95,698.08,17.98,4.15,1,-1,-1,-1
14,10823,980.79,829.51,3.54,2.91,1,-1,-1,-1
14,10824,943.82,720.20,14.20,4.45,1,-1,-1,-1
14,10825,899.92,965.22,16.46,31.98,1,-1,-1,-1
14,10826,818.43,993.05,4.52,4.68,1,-1,-1,-1
14,10827,941.23,1230.41,1.27,10.43,1,-1,-1,-1
14,10828,922.19,1429.57,1.57,15.28,1,-1,-1,-1
14,10829,1025.98,1336.89,1.45,11.06,1,-1,-1,-1
15,10785,1024.12,1315.56,22.54,42.35,1,-1,-1,-1
15,10789,903.77,824.57,18.71,41.27,1,-1,-1,-1
15,10790,963.60,1007.32,18.74,47.15,1,-1,-1,-1
15,10798,912.18,1428.06,3.52,3.79,1,-1,-1,-1
15,10811,973.97,840.43,16.38,20.68,1,-1,-1,-1
15,10819,786.94,1527.42,0.52,6.00,1,-1,-1,-1
15,10825,898.37,976.76,20.39,39.84,1,-1,-1,-1
15,10827,939.39,1221.20,1.83,14.60,1,-1,-1,-1
15,10828,923.11,1441.98,0.35,2.89,1,-1,-1,-1
15,10830,1032.41,709.53,17.45,3.76,1,-1,-1,-1
15,10831,841.94,615.88,3.44,30.88,1,-1,-1,-1
15,10832,706.69,872.76,2.84,34.18,1,-1,-1,-1
15,10833,812.96,1497.06,8.46,2.15,1,-1,-1,-1
15,10834,940.02,1252.87,2.41,2.92,1,-1,-1,-1
16,10785,1025.68,1323.56,19.36,36.46,1,-1,-1,-1
16,10789,903.08,836.66,18.96,42.12,1,-1,-1,-1
16,10790,962.80,1018.09,18.50,46.60,1,-1,-1,-1
16,10811,972.23,847.23,18.79,23.74,1,-1,-1,-1
16,10825,897.60,988.08,21.09,41.50,1,-1,-1,-1
16,10831,834.25,603.18,5.29,44.75,1,-1,-1,-1
16,10832,706.80,868.27,2.43,29.21,1,-1,-1,-1
16,10834,927.92,1238.29,13.74,16.57,1,-1,-1,-1
16,10835,1030.94,719.92,18.77,4.66,1,-1,-1,-1
16,10836,691.18,890.81,2.89,4.32,1,-1,-1,-1
16,10837,819.24,958.03,4.39,25.49,1,-1,-1,-1
16,10838,906.92,1444.24,17.83,6.87,1,-1,-1,-1
16,10839,1025.70,1355.99,1.00,1.00,1,-1,-1,-1
17,10785,1028.23,1331.31,13.92,25.19,1,-1,-1,-1
17,10789,901.98,850.06,18.99,42.29,1,-1,-1,-1
17,10790,962.06,1028.97,18.59,46.84,1,-1,-1,-1
17,10811,968.89,850.88,24.36,31.19,1,-1,-1,-1
17,10825,897.41,1001.87,21.01,41.85,1,-1,-1,-1
17,10831,836.36,593.63,5.42,44.07,1,-1,-1,-1
17,10832,707.05,867.27,1.64,19.03,1,-1,-1,-1
17,10834,925.57,1241.16,12.23,14.55,1,-1,-1,-1
17,10837,814.45,945.86,7.22,41.18,1,-1,-1,-1
17,10840,1030.29,730.96,17.90,4.26,1,-1,-1,-1
17,10841,691.72,880.54,1.64,3.63,1,-1,-1,-1
17,10842,907.75,1460.34,17.03,4.61,1,-1,-1,-1
17,10843,786.12,1517.72,1.00,1.00,1,-1,-1,-1
17,10844,821.49,1479.07,1.00,1.00,1,-1,-1,-1
18,10785,1025.56,1339.44,18.19,32.93,1,-1,-1,-1
18,10789,901.16,862.78,19.20,43.00,1,-1,-1,-1
18,10790,961.57,1040.23,18.36,46.09,1,-1,-1,-1
18,10811,967.09,858.28,27.17,35.26,1,-1,-1,-1
18,10825,896.41,1016.05,20.97,42.21,1,-1,-1,-1
18,10831,835.86,579.66,5.87,43.41,1,-1,-1,-1
18,10832,708.14,867.43,0.60,6.32,1,-1,-1,-1
18,10837,815.05,935.55,7.75,43.68,1,-1,-1,-1
18,10845,1029.19,741.06,18.05,5.06,1,-1,-1,-1
18,10846,708.59,842.37,1.29,3.68,1,-1,-1,-1
18,10847,692.17,868.65,2.37,4.23,1,-1,-1,-1
18,10848,680.87,1018.97,1.67,5.43,1,-1,-1,-1
18,10849,816.18,1156.09,2.89,8.28,1,-1,-1,-1
18,10850,842.10,1168.60,10.23,2.45,1,-1,-1,-1
18,10851,932.24,1263.83,8.31,3.07,1,-1,-1,-1
18,10852,907.61,1476.65,13.22,2.67,1,-1,-1,-1
18,10853,1027.55,1357.46,1.00,1.00,1,-1,-1,-1
19,10785,1027.54,1348.15,13.76,24.12,1,-1,-1,-1
19,10789,900.88,876.41,18.98,42.89,1,-1,-1,-1
19,10790,961.17,1051.36,18.35,45.98,1,-1,-1,-1
19,10811,965.45,865.29,29.79,39.43,1,-1,-1,-1
19,10825,896.00,1030.26,20.63,41.98,1,-1,-1,-1
19,10831,835.88,565.04,6.50,43.06,1,-1,-1,-1
19,10837,816.80,923.58,7.57,42.26,1,-1,-1,-1
19,10848,676.15,1013.65,2.17,6.43,1,-1,-1,-1
19,10850,780.60,1155.57,142.28,34.66,1,-1,-1,-1
19,10854,1029.52,752.23,17.63,5.26,1,-1,-1,-1
19,10855,933.00,1279.53,7.72,2.83,1,-1,-1,-1
19,10856,916.42,1493.55,6.33,1.61,1,-1,-1,-1
19,10857,1025.37,1366.99,1.00,1.00,1,-1,-1,-1
19,10829,1034.19,1347.14,1.36,2.84,1,-1,-1,-1
20,10785,1029.19,1355.03,10.17,16.44,1,-1,-1,-1
20,10789,900.18,889.30,18.96,43.26,1,-1,-1,-1
20,10790,960.88,1062.46,18.11,45.12,1,-1,-1,-1
20,10811,964.44,874.65,30.57,41.33,1,-1,-1,-1
20,10825,896.43,1044.43,19.85,41.01,1,-1,-1,-1
20,10831,838.16,570.13,4.70,23.09,1,-1,-1,-1
20,10837,818.85,919.47,5.81,31.38,1,-1,-1,-1
20,10848,674.95,1009.69,2.98,8.17,1,-1,-1,-1
20,10858,1029.69,764.45,16.24,4.12,1,-1,-1,-1
20,10859,823.68,904.66,2.68,4.44,1,-1,-1,-1
20,10860,843.54,1146.66,12.88,13.96,1,-1,-1,-1
20,10861,854.48,1169.98,1.56,8.69,1,-1,-1,-1
20,10862,924.82,1294.28,15.90,3.11,1,-1,-1,-1
20,10863,910.57,1517.52,13.62,4.03,1,-1,-1,-1
20,10864,1026.97,1371.49,1.00,1.00,1,-1,-1,-1
20,10865,847.47,557.06,1.93,3.31,1,-1,-1,-1
20,10853,1033.08,1357.01,1.99,1.62,1,-1,-1,-1
21,10785,1028.15,1364.45,11.63,18.42,1,-1,-1,-1
21,10789,899.66,902.16,18.95,43.77,1,-1,-1,-1
21,10790,960.13,1073.49,18.23,45.00,1,-1,-1,-1
21,10811,963.72,885.44,30.33,41.86,1,-1,-1,-1
21,10825,896.55,1058.57,19.07,39.86,1,-1,-1,-1
21,10831,839.39,568.17,2.32,7.67,1,-1,-1,-1
21,10837,820.74,919.99,3.15,15.04,1,-1,-1,-1
21,10859,820.49,894.37,9.19,15.38,1,-1,-1,-1
21,10860,847.38,1149.93,11.35,12.41,1,-1,-1,-1
21,10866,1026.34,1362.78,12.48,1.64,1,-1,-1,-1
21,10867,1026.82,772.25,18.32,7.62,1,-1,-1,-1
21,10868,670.27,1000.83,11.32,3.30,1,-1,-1,-1
21,10869,676.32,1018.98,1.27,3.26,1,-1,-1,-1
21,10870,932.58,1309.35,8.35,3.03,1,-1,-1,-1
21,10871,1023.66,1378.05,2.13,27.95,1,-1,-1,-1
21,10788,954.61,650.90,15.42,11.33,1,-1,-1,-1
22,10785,1029.32,1371.23,7.35,9.71,1,-1,-1,-1
22,10789,899.50,915.53,18.67,43.81,1,-1,-1,-1
22,10790,960.05,1084.73,18.28,45.01,1,-1,-1,-1
22,10811,963.16,896.74,29.72,41.84,1,-1,-1,-1
22,10825,895.65,1072.81,18.60,39.04,1,-1,-1,-1
22,10868,667.38,996.28,17.46,5.13,1,-1,-1,-1
22,10872,1026.30,783.65,18.37,7.12,1,-1,-1,-1
22,10873,929.68,1324.30,11.14,2.88,1,-1,-1,-1
22,10874,965.95,637.67,1.00,1.00,1,-1,-1,-1
22,10803,950.83,663.75,15.52,13.03,1,-1,-1,-1
22,10848,675.24,1011.07,1.92,5.28,1,-1,-1,-1
22,10864,1033.08,1372.65,1.96,1.61,1,-1,-1,-1
23,10785,1032.01,1380.51,2.85,1.98,1,-1,-1,-1
23,10789,898.64,928.44,18.63,44.25,1,-1,-1,-1
23,10790,959.40,1095.90,18.47,45.09,1,-1,-1,-1
23,10811,962.03,907.67,29.47,42.31,1,-1,-1,-1
23,10825,895.65,1086.62,18.20,38.53,1,-1,-1,-1
23,10868,665.70,991.38,20.75,6.19,1,-1,-1,-1
23,10872,1017.58,786.40,34.75,13.60,1,-1,-1,-1
23,10875,946.20,677.88,17.78,13.03,1,-1,-1,-1
23,10876,965.06,898.15,2.63,1.18,1,-1,-1,-1
23,10877,812.25,1086.78,9.60,16.43,1,-1,-1,-1
23,10878,844.43,1090.74,13.58,6.24,1,-1,-1,-1
23,10879,964.73,651.24,1.00,1.00,1,-1,-1,-1
23,10871,1031.70,1378.79,1.68,15.28,1,-1,-1,-1
24,10789,897.55,941.77,18.54,44.25,1,-1,-1,-1
24,10790,959.36,1107.11,18.65,45.46,1,-1,-1,-1
24,10811,961.21,918.04,29.55,43.44,1,-1,-1,-1
24,10825,895.58,1100.49,17.86,38.17,1,-1,-1,-1
24,10868,666.15,986.15,19.69,5.97,1,-1,-1,-1
24,10872,1017.21,794.54,34.92,13.84,1,-1,-1,-1
24,10878,831.84,1076.95,43.26,20.20,1,-1,-1,-1
24,10871,1032.68,1386.38,1.09,4.22,1,-1,-1,-1
24,10880,1025.82,1388.66,14.64,1.46,1,-1,-1,-1
24,10881,838.40,277.13,9.58,3.95,1,-1,-1,-1
24,10882,959.08,903.30,3.17,1.41,1,-1,-1,-1
24,10883,940.81,895.23,2.10,2.40,1,-1,-1,-1
24,10884,827.62,850.28,2.06,15.82,1,-1,-1,-1
24,10885,675.69,1001.11,1.42,3.27,1,-1,-1,-1
24,10886,811.49,1072.84,10.81,12.74,1,-1,-1,-1
24,10887,783.63,1185.34,3.34,12.52,1,-1,-1,-1
24,10812,940.43,693.09,27.54,11.83,1,-1,-1,-1
24,10803,958.97,663.42,7.57,6.91,1,-1,-1,-1
25,10789,896.77,955.18,18.47,44.33,1,-1,-1,-1
25,10790,959.60,1118.62,17.76,42.86,1,-1,-1,-1
25,10811,960.96,928.38,29.17,44.06,1,-1,-1,-1
25,10825,895.35,1114.52,17.49,37.66,1,-1,-1,-1
25,10868,666.59,979.94,18.53,5.72,1,-1,-1,-1
25,10872,1006.71,798.84,54.09,22.02,1,-1,-1,-1
25,10878,821.93,1067.22,62.54,29.91,1,-1,-1,-1
25,10881,831.80,277.08,8.76,3.61,1,-1,-1,-1
25,10884,826.55,861.36,1.53,11.46,1,-1,-1,-1
25,10887,784.14,1184.07,3.78,14.32,1,-1,-1,-1
25,10888,1025.14,1396.79,15.11,10.34,1,-1,-1,-1
25,10889,1026.45,1396.69,13.62,1.44,1,-1,-1,-1
25,10890,917.61,694.09,9.80,2.13,1,-1,-1,-1
25,10891,967.69,925.12,2.10,1.35,1,-1,-1,-1
25,10892,934.58,902.27,5.08,1.47,1,-1,-1,-1
25,10893,828.79,839.10,1.64,6.57,1,-1,-1,-1
25,10894,675.70,993.83,2.94,5.50,1,-1,-1,-1
25,10895,815.76,1060.01,6.79,9.14,1,-1,-1,-1
25,10896,962.18,680.24,1.00,1.00,1,-1,-1,-1
25,10897,1065.89,426.08,1.00,1.00,1,-1,-1,-1
25,10898,920.98,671.74,2.16,1.01,1,-1,-1,-1
25,10817,934.34,707.80,37.55,11.40,1,-1,-1,-1
26,10789,896.04,968.62,18.30,44.01,1,-1,-1,-1
26,10790,959.03,1130.68,18.04,43.14,1,-1,-1,-1
26,10811,960.57,939.75,28.43,44.05,1,-1,-1,-1
26,10825,894.66,1128.98,17.51,37.84,1,-1,-1,-1
26,10872,994.63,800.08,76.80,32.44,1,-1,-1,-1
26,10878,812.22,1053.45,82.14,40.59,1,-1,-1,-1
26,10881,825.20,277.31,5.76,2.35,1,-1,-1,-1
26,10887,784.39,1183.52,3.13,11.97,1,-1,-1,-1
26,10888,1030.53,1403.62,4.56,2.84,1,-1,-1,-1
26,10891,966.09,925.36,2.49,1.59,1,-1,-1,-1
26,10817,927.67,710.29,50.82,16.85,1,-1,-1,-1
26,10899,1025.69,1405.87,13.36,8.97,1,-1,-1,-1
26,10900,975.26,739.57,4.94,5.00,1,-1,-1,-1
26,10901,919.76,678.66,6.64,6.77,1,-1,-1,-1
26,10902,915.48,706.05,11.95,2.50,1,-1,-1,-1
26,10903,815.28,851.33,14.48,10.14,1,-1,-1,-1
26,10904,814.64,1046.71,8.23,5.24,1,-1,-1,-1
26,10905,961.09,694.57,1.00,1.00,1,-1,-1,-1
26,10906,1065.40,436.65,1.00,1.00,1,-1,-1,-1
27,10789,895.54,981.82,18.25,44.07,1,-1,-1,-1
27,10790,958.66,1142.10,18.19,43.00,1,-1,-1,-1
27,10811,960.41,950.97,27.88,44.39,1,-1,-1,-1
27,10825,894.64,1143.12,17.05,36.82,1,-1,-1,-1
27,10872,989.63,806.59,85.42,37.66,1,-1,-1,-1
27,10878,808.69,1038.43,89.86,46.20,1,-1,-1,-1
27,10881,819.44,278.08,2.54,1.06,1,-1,-1,-1
27,10891,966.46,925.53,2.24,1.43,1,-1,-1,-1
27,10817,934.36,709.00,45.57,16.86,1,-1,-1,-1
27,10899,1030.41,1411.83,4.35,2.68,1,-1,-1,-1
27,10907,1026.09,1413.97,12.11,9.33,1,-1,-1,-1
27,10908,974.69,753.98,6.63,5.78,1,-1,-1,-1
27,10909,943.25,735.38,16.30,11.69,1,-1,-1,-1
27,10910,914.52,718.86,9.89,2.22,1,-1,-1,-1
27,10911,786.95,466.63,3.37,11.12,1,-1,-1,-1
27,10912,945.96,876.54,1.69,5.25,1,-1,-1,-1
27,10890,915.83,694.32,11.58,2.56,1,-1,-1,-1
28,10789,895.02,994.95,18.35,44.54,1,-1,-1,-1
28,10790,958.11,1153.08,18.75,44.14,1,-1,-1,-1
28,10811,960.23,962.58,27.27,44.61,1,-1,-1,-1
28,10825,894.73,1156.93,16.89,36.67,1,-1,-1,-1
28,10872,990.27,817.97,82.48,38.08,1,-1,-1,-1
28,10907,1030.10,1419.91,3.93,2.74,1,-1,-1,-1
28,10909,928.07,724.55,46.42,33.72,1,-1,-1,-1
28,10911,788.02,466.82,1.58,5.17,1,-1,-1,-1
28,10913,973.67,768.68,8.62,5.25,1,-1,-1,-1
28,10914,912.00,731.88,11.33,2.38,1,-1,-1,-1
28,10915,958.33,929.34,1.59,1.22,1,-1,-1,-1
28,10916,670.17,960.82,10.65,5.65,1,-1,-1,-1
28,10917,674.94,977.41,1.69,5.58,1,-1,-1,-1
28,10918,856.00,1049.50,3.51,6.19,1,-1,-1,-1
28,10919,811.22,278.11,1.00,1.00,1,-1,-1,-1
28,10920,776.16,1563.15,1.00,1.00,1,-1,-1,-1
28,10800,1024.47,1424.29,13.22,7.44,1,-1,-1,-1
28,10883,934.20,888.85,20.67,24.32,1,-1,-1,-1
28,10902,906.82,703.16,29.84,6.40,1,-1,-1,-1
29,10789,895.61,1011.07,17.18,41.96,1,-1,-1,-1
29,10790,958.01,1164.34,18.95,44.59,1,-1,-1,-1
29,10811,959.59,974.33,26.60,44.55,1,-1,-1,-1
29,10825,894.55,1170.59,17.04,37.16,1,-1,-1,-1
29,10872,991.86,829.65,79.05,38.29,1,-1,-1,-1
29,10909,930.66,737.41,39.88,29.25,1,-1,-1,-1
29,10911,785.87,464.96,2.67,8.60,1,-1,-1,-1
29,10800,1027.49,1427.33,9.18,3.61,1,-1,-1,-1
29,10883,929.99,894.33,25.57,30.67,1,-1,-1,-1
29,10921,972.75,780.42,11.47,6.76,1,-1,-1,-1
29,10922,909.43,736.26,16.31,10.83,1,-1,-1,-1
29,10809,1028.24,1435.89,6.04,1.89,1,-1,-1,-1
29,10910,907.62,716.07,25.86,5.94,1,-1,-1,-1
30,10790,958.42,1175.68,18.49,43.38,1,-1,-1,-1
30,10811,959.61,985.91,25.69,44.11,1,-1,-1,-1
30,10825,894.55,1184.44,16.95,37.21,1,-1,-1,-1
30,10872,990.76,838.94,80.62,41.18,1,-1,-1,-1
30,10909,930.32,751.14,38.75,28.98,1,-1,-1,-1
30,10911,785.89,464.06,2.31,7.20,1,-1,-1,-1
30,10883,925.44,904.39,31.18,38.55,1,-1,-1,-1
30,10809,1028.62,1436.95,6.52,1.62,1,-1,-1,-1
30,10923,908.11,754.40,14.71,5.40,1,-1,-1,-1
30,10924,903.12,1041.78,3.66,2.18,1,-1,-1,-1
30,10925,907.02,1062.41,2.21,2.75,1,-1,-1,-1
30,10787,974.13,794.66,7.71,7.71,1,-1,-1,-1
30,10815,1024.69,1445.39,12.43,1.74,1,-1,-1,-1
31,10790,960.65,1187.42,13.79,29.80,1,-1,-1,-1
31,10811,961.08,997.55,24.65,44.09,1,-1,-1,-1
31,10825,894.31,1198.52,16.96,37.47,1,-1,-1,-1
