10,16,648.64,1012.69,1.00,1.00,1,-1,-1,-1
10,15,583.25,1007.64,1.00,1.00,1,-1,-1,-1
10,14,969.68,1050.66,18.50,7.63,1,-1,-1,-1
10,13,871.33,1079.79,11.21,5.90,1,-1,-1,-1
10,12,819.93,1036.38,1.23,6.92,1,-1,-1,-1
10,11,832.49,1030.70,77.79,56.57,1,-1,-1,-1
10,10,707.08,1026.20,4.51,6.84,1,-1,-1,-1
10,9,617.20,1020.38,16.54,6.67,1,-1,-1,-1
10,8,676.57,1015.00,19.53,11.02,1,-1,-1,-1
10,7,989.04,976.72,20.86,22.24,1,-1,-1,-1
10,6,1219.88,1124.20,42.02,9.99,1,-1,-1,-1
10,5,1211.91,1155.09,35.74,17.06,1,-1,-1,-1
10,4,1123.72,1103.66,3.19,7.20,1,-1,-1,-1
10,3,1128.08,1212.43,2.69,3.93,1,-1,-1,-1
10,2,1023.21,1207.14,3.89,4.11,1,-1,-1,-1
10,1,1002.45,1638.41,7.67,4.59,1,-1,-1,-1
11,18,647.17,1012.55,1.00,1.00,1,-1,-1,-1
11,17,857.66,1050.28,18.06,8.26,1,-1,-1,-1
11,14,969.39,1050.72,18.87,8.19,1,-1,-1,-1
11,13,871.10,1079.97,12.12,7.87,1,-1,-1,-1
11,12,819.70,1036.20,1.37,7.13,1,-1,-1,-1
11,11,831.89,1030.58,78.95,56.70,1,-1,-1,-1
11,9,616.41,1020.20,16.72,6.69,1,-1,-1,-1
11,8,674.13,1014.66,36.90,19.53,1,-1,-1,-1
11,7,989.20,977.61,20.44,21.41,1,-1,-1,-1
11,6,1219.02,1124.24,43.00,11.15,1,-1,-1,-1
11,5,1212.16,1154.91,36.95,17.27,1,-1,-1,-1
11,4,1123.04,1103.76,3.71,7.91,1,-1,-1,-1
11,3,1127.78,1212.41,3.10,4.20,1,-1,-1,-1
11,2,1023.30,1206.84,4.45,4.30,1,-1,-1,-1
11,1,1003.02,1638.26,11.05,5.04,1,-1,-1,-1
12,19,634.98,1011.10,1.00,1.00,1,-1,-1,-1
12,14,969.59,1050.55,18.51,8.11,1,-1,-1,-1
12,13,870.50,1079.22,12.03,7.59,1,-1,-1,-1
12,11,832.01,1030.65,78.17,56.31,1,-1,-1,-1
12,9,621.70,1020.59,11.63,4.80,1,-1,-1,-1
12,8,673.81,1014.13,39.00,20.22,1,-1,-1,-1
